number,debate_id,title,side_label,side,speaker,move_id,move_kind,importance,evidence_warrant,asserted_force,warrant_fit,term_stability,scope_stability,qualification,low_warrant,material_overclaim,compression_deficit,slogan_risk,proposition
30,lowder-turek-naturalism-theism-2016,Jeffery Jay Lowder vs Frank Turek: Naturalism or Theism?,non_theist,pro,Jeffery Jay Lowder,pro-physical-reality-expectedness,constructive,2,70,probability,slightly-overstated,stable,partly-unstable,implicit,False,False,True,False,"Physical reality favors naturalism because naturalism requires it, whereas theism permits God to create disembodied minds or nothing at all."
30,lowder-turek-naturalism-theism-2016,Jeffery Jay Lowder vs Frank Turek: Naturalism or Theism?,non_theist,pro,Jeffery Jay Lowder,pro-evolution-comparative-evidence,constructive,3,82,strong-probability,slightly-overstated,stable,stable,implicit,False,False,False,False,"Biogeography, vestigial organs, natural selection, embryology, and fossils make biological evolution more expected on naturalism than on theism or special creationism."
30,lowder-turek-naturalism-theism-2016,Jeffery Jay Lowder vs Frank Turek: Naturalism or Theism?,non_theist,pro,Jeffery Jay Lowder,pro-pain-pleasure-moral-randomness,constructive,3,80,probability,matched,stable,stable,implicit,False,False,False,False,The biological usefulness and morally random distribution of pain and pleasure are more expected under unguided natural processes than under a morally perfect creator.
30,lowder-turek-naturalism-theism-2016,Jeffery Jay Lowder vs Frank Turek: Naturalism or Theism?,non_theist,pro,Jeffery Jay Lowder,pro-mind-brain-dependence,constructive,3,79,probability,slightly-overstated,stable,stable,implicit,False,False,False,False,"The dependence of human mentality on physical brains favors naturalism over theism, which entails an unembodied divine mind and did not require embodied created minds."
30,lowder-turek-naturalism-theism-2016,Jeffery Jay Lowder vs Frank Turek: Naturalism or Theism?,non_theist,pro,Jeffery Jay Lowder,pro-neurological-moral-handicaps,constructive,2,77,probability,matched,stable,stable,explicit,False,False,False,False,"Neurologically caused empathy deficits and moral handicaps are more expected on indifferent naturalism than on theism, where God creates morally impaired humans."
30,lowder-turek-naturalism-theism-2016,Jeffery Jay Lowder vs Frank Turek: Naturalism or Theism?,non_theist,pro,Jeffery Jay Lowder,pro-nonresistant-nonbelief,constructive,3,79,strong-probability,slightly-overstated,stable,stable,explicit,False,False,False,False,Nonresistant people who are open to relationship with God yet cannot believe are expected on indifferent naturalism but surprising given a perfectly loving God.
30,lowder-turek-naturalism-theism-2016,Jeffery Jay Lowder vs Frank Turek: Naturalism or Theism?,theist,con,Frank Turek,con-cosmic-creator-from-beginning-fine-tuning,constructive,3,70,necessity,materially-overstated,stable,partly-unstable,implicit,False,True,True,False,"The universe's beginning and fine-tuning point to a spaceless, timeless, immaterial, powerful, personal, and intelligent creator."
30,lowder-turek-naturalism-theism-2016,Jeffery Jay Lowder vs Frank Turek: Naturalism or Theism?,theist,con,Frank Turek,con-mind-determinism-undermines-reason,reply,3,55,necessity,materially-overstated,partly-unstable,partly-unstable,missing,True,True,True,True,Naturalism undermines rational belief because physically determined thoughts would be reactions produced by nonrational causes rather than reasoned conclusions.
30,lowder-turek-naturalism-theism-2016,Jeffery Jay Lowder vs Frank Turek: Naturalism or Theism?,theist,con,Frank Turek,con-biology-dna-code-requires-coder,constructive,3,57,necessity,materially-overstated,partly-unstable,stable,missing,True,True,True,True,"The ordered information in DNA is best explained by an intelligent mind because messages, programs, and codes arise from intelligent sources."
30,lowder-turek-naturalism-theism-2016,Jeffery Jay Lowder vs Frank Turek: Naturalism or Theism?,non_theist,pro,Jeffery Jay Lowder,pro-cumulative-explanatory-criterion,reply,3,76,probability,matched,stable,stable,explicit,False,False,False,False,The cumulative theistic case does not prevail merely by citing phenomena compatible with naturalism when positing God assumes rather than explains those phenomena.
30,lowder-turek-naturalism-theism-2016,Jeffery Jay Lowder vs Frank Turek: Naturalism or Theism?,non_theist,pro,Jeffery Jay Lowder,pro-life-permission-and-cosmic-hostility,reply,3,79,probability,matched,stable,stable,explicit,False,False,False,False,A life-permitting universe does not clearly favor theism when probabilities over possible universes are unknown and the universe's pervasive hostility to life fits naturalism better.
30,lowder-turek-naturalism-theism-2016,Jeffery Jay Lowder vs Frank Turek: Naturalism or Theism?,theist,con,Frank Turek,con-biology-macroevolution-information-limits,reply,3,45,strong-probability,materially-overstated,partly-unstable,partly-unstable,missing,True,True,True,True,"Macroevolution neither explains genetic and structural information nor entails naturalism, since evolutionary processes could themselves operate under divine sustenance."
30,lowder-turek-naturalism-theism-2016,Jeffery Jay Lowder vs Frank Turek: Naturalism or Theism?,theist,con,Frank Turek,con-suffering-moral-standard-restoration,reply,3,59,necessity,materially-overstated,stable,partly-unstable,missing,True,True,True,True,"The amount of pain does not disprove God because treating pain as objectively bad presupposes moral standards, while Christianity supplies restoration and ultimate justice."
30,lowder-turek-naturalism-theism-2016,Jeffery Jay Lowder vs Frank Turek: Naturalism or Theism?,theist,con,Frank Turek,con-hiddenness-delayed-belief-goods,reply,3,62,possibility,matched,stable,stable,explicit,True,False,False,False,"God may permit temporary honest nonbelief because delayed conversion can produce greater maturity, broader influence, or reduced culpability."
30,lowder-turek-naturalism-theism-2016,Jeffery Jay Lowder vs Frank Turek: Naturalism or Theism?,theist,con,Frank Turek,con-morality-obligation-requires-god,reply,2,51,necessity,materially-overstated,stable,stable,missing,True,True,True,True,"Objective moral obligations depend on objective goodness, and objective goodness exists only if God exists."
30,lowder-turek-naturalism-theism-2016,Jeffery Jay Lowder vs Frank Turek: Naturalism or Theism?,non_theist,pro,Jeffery Jay Lowder,pro-cognitive-reliability-despite-determinism,reply,3,81,necessity,matched,stable,stable,explicit,False,False,False,False,Determinism and evolutionary origins do not by themselves undermine cognition because a mechanism's causal origin is distinct from its truth-tracking reliability and information transmission.
30,lowder-turek-naturalism-theism-2016,Jeffery Jay Lowder vs Frank Turek: Naturalism or Theism?,non_theist,pro,Jeffery Jay Lowder,pro-rna-world-partial-confirmation,reply,2,75,plausibility,matched,stable,stable,explicit,False,False,False,False,"Experimental support for an RNA-world pathway partially confirms that biological information may arise naturally, although the origin question remains unsettled."
30,lowder-turek-naturalism-theism-2016,Jeffery Jay Lowder vs Frank Turek: Naturalism or Theism?,theist,con,Frank Turek,con-cosmic-contingency-divine-sustenance,constructive,3,56,necessity,materially-overstated,stable,stable,missing,True,True,True,True,"Contingent reality requires God as a continuously sustaining, noncontingent and fully actual cause, so creation would cease to exist without divine conservation."
30,lowder-turek-naturalism-theism-2016,Jeffery Jay Lowder vs Frank Turek: Naturalism or Theism?,theist,con,Frank Turek,con-science-philosophical-presuppositions,constructive,2,65,probability,slightly-overstated,stable,partly-unstable,implicit,True,False,True,False,"Science depends on prior philosophical commitments, and excluding intelligent causes before examining evidence is a philosophical restriction rather than a scientific conclusion."
30,lowder-turek-naturalism-theism-2016,Jeffery Jay Lowder vs Frank Turek: Naturalism or Theism?,non_theist,pro,Jeffery Jay Lowder,pro-causal-naturalism-scope,reply,3,82,necessity,matched,stable,stable,explicit,False,False,False,False,"Naturalism gives physical reality explanatory priority over mental causal reality without entailing scientism, materialism, or denial of autonomous abstract and acausal realities."
30,lowder-turek-naturalism-theism-2016,Jeffery Jay Lowder vs Frank Turek: Naturalism or Theism?,theist,con,Frank Turek,con-balance-theism-six-domain-explanation,constructive,3,68,strong-probability,slightly-overstated,stable,stable,implicit,True,False,False,False,"Theism better explains creation, reason, information, morality, evil, and science than naturalism does."
30,lowder-turek-naturalism-theism-2016,Jeffery Jay Lowder vs Frank Turek: Naturalism or Theism?,theist,con,Frank Turek,con-framework-probability-presupposes-mind,reply,2,48,necessity,materially-overstated,partly-unstable,stable,missing,True,True,True,True,Naturalistic probability arguments rely on purposive mathematical and logical laws that are grounded in a transcendent mind.
31,oconnor-craig-resurrection-2023,Alex O'Connor vs William Lane Craig: Did Jesus Rise From the Dead?,theist,pro,William Lane Craig,pro-experiential-warrant-and-factual-defeaters,constructive,2,72,possibility,matched,stable,stable,explicit,False,False,False,False,"Immediate personal experience of God can rationally ground Christian belief when available evidence is misleading, but belief should yield if the facts genuinely contradict Christianity."
31,oconnor-craig-resurrection-2023,Alex O'Connor vs William Lane Craig: Did Jesus Rise From the Dead?,non_theist,con,Alex O'Connor,con-bones-defeat-experiential-warrant,reply,2,87,question,matched,stable,stable,explicit,False,False,False,False,Conclusive discovery of Jesus's bones would defeat the resurrection claim and should override otherwise powerful personal religious experience.
31,oconnor-craig-resurrection-2023,Alex O'Connor vs William Lane Craig: Did Jesus Rise From the Dead?,theist,pro,William Lane Craig,pro-equal-standard-and-pragmatic-stakes,reply,2,73,probability,slightly-overstated,stable,stable,explicit,False,False,False,False,"The resurrection should face the same epistemic standard as other historical claims, while Christianity's potential benefits may provide an additional pragmatic reason for belief without replacing historical justification."
31,oconnor-craig-resurrection-2023,Alex O'Connor vs William Lane Craig: Did Jesus Rise From the Dead?,non_theist,con,Alex O'Connor,con-divine-intent-evidence-expectation,reply,3,75,question,matched,stable,stable,implicit,False,False,False,False,Ordinary-quality historical evidence is inadequate when the claimed resurrection was performed by an omnipotent God who strongly wants people to believe it occurred.
31,oconnor-craig-resurrection-2023,Alex O'Connor vs William Lane Craig: Did Jesus Rise From the Dead?,theist,pro,William Lane Craig,pro-likelihood-ratio-over-extraordinary-evidence-rule,reply,3,84,possibility,matched,stable,stable,explicit,False,False,False,False,A low-prior extraordinary event can become probable through ordinary evidence when the evidence is sufficiently more likely on that hypothesis than on its negation.
31,oconnor-craig-resurrection-2023,Alex O'Connor vs William Lane Craig: Did Jesus Rise From the Dead?,non_theist,con,Alex O'Connor,con-resurrection-low-prior,reply,3,77,strong-probability,slightly-overstated,stable,stable,implicit,False,False,False,False,Weaknesses in naturalistic alternatives do not by themselves make resurrection probable because divine intervention carries an extraordinarily low prior probability.
31,oconnor-craig-resurrection-2023,Alex O'Connor vs William Lane Craig: Did Jesus Rise From the Dead?,theist,pro,William Lane Craig,pro-theistic-context-for-miracle-prior,reply,3,77,plausibility,matched,stable,stable,explicit,False,False,False,False,"Resurrection evidence should be assessed within a theistic context established by independent arguments, because a resurrection is not antecedently implausible if a creator God exists."
31,oconnor-craig-resurrection-2023,Alex O'Connor vs William Lane Craig: Did Jesus Rise From the Dead?,theist,pro,William Lane Craig,pro-five-facts-best-explanation-case,constructive,3,74,strong-probability,slightly-overstated,stable,stable,implicit,False,False,False,False,"The crucifixion, burial, empty tomb, postmortem experiences, and transformed disciples are widely accepted historical facts that are best explained by the disciples' resurrection hypothesis under standard explanatory criteria."
31,oconnor-craig-resurrection-2023,Alex O'Connor vs William Lane Craig: Did Jesus Rise From the Dead?,non_theist,con,Alex O'Connor,con-sincere-error-grief-hallucination,reply,3,71,possibility,matched,stable,stable,explicit,False,False,False,False,"The disciples could have sincerely but mistakenly believed Jesus rose, including through grief-induced hallucinations, so sincere conviction does not establish the resurrection's truth."
31,oconnor-craig-resurrection-2023,Alex O'Connor vs William Lane Craig: Did Jesus Rise From the Dead?,theist,pro,William Lane Craig,pro-hallucination-scope-and-power-objection,reply,3,77,strong-probability,slightly-overstated,stable,stable,implicit,False,False,False,False,Hallucinations lack explanatory power for the disciples' bodily-resurrection belief and lack explanatory scope because they do not account for the publicly inspectable empty tomb.
31,oconnor-craig-resurrection-2023,Alex O'Connor vs William Lane Craig: Did Jesus Rise From the Dead?,non_theist,con,Alex O'Connor,con-underlying-reports-unreliable,reply,3,82,possibility,matched,stable,stable,explicit,False,False,False,False,"Reports of disciple beliefs, group appearances, and post-resurrection events may be unreliable rather than established historical facts requiring explanation."
31,oconnor-craig-resurrection-2023,Alex O'Connor vs William Lane Craig: Did Jesus Rise From the Dead?,theist,pro,William Lane Craig,pro-early-and-independent-core-data-support,reply,3,80,strong-probability,slightly-overstated,stable,partly-unstable,implicit,False,False,True,False,"The core resurrection data, especially the disciples' postmortem experiences, are supported by broad scholarly agreement, very early tradition, and multiple independent attestation rather than late unsupported reports."
31,oconnor-craig-resurrection-2023,Alex O'Connor vs William Lane Craig: Did Jesus Rise From the Dead?,non_theist,con,Alex O'Connor,con-appearance-legendary-development,reply,3,81,plausibility,matched,stable,partly-unstable,implicit,False,False,True,False,"Increasingly elaborate resurrection appearances in later gospel accounts suggest legendary development rather than stable, independent historical testimony."
31,oconnor-craig-resurrection-2023,Alex O'Connor vs William Lane Craig: Did Jesus Rise From the Dead?,theist,pro,William Lane Craig,pro-early-sources-against-legend,reply,3,83,strong-probability,slightly-overstated,stable,partly-unstable,implicit,False,False,True,False,"Multiple early and independent appearance traditions, including Pauline and pre-Markan material, make wholesale dismissal of the postmortem reports as late legendary development unreasonable."
33,craig-carroll-god-cosmology-2014,William Lane Craig vs Sean Carroll: God and Cosmology,theist,pro,William Lane Craig,pro-cosmology-neutral-premises,constructive,2,78,strong-probability,slightly-overstated,stable,stable,explicit,False,False,False,False,Contemporary cosmology provides evidence for religiously neutral premises in philosophical arguments whose conclusions have theological significance.
33,craig-carroll-god-cosmology-2014,William Lane Craig vs Sean Carroll: God and Cosmology,theist,pro,William Lane Craig,pro-expansion-finite-past,constructive,3,82,probability,matched,stable,stable,explicit,False,False,False,False,Expansion evidence and the limits of classical and quantum cosmological regimes make it more likely than not that the universe began to exist.
33,craig-carroll-god-cosmology-2014,William Lane Craig vs Sean Carroll: God and Cosmology,theist,pro,William Lane Craig,pro-thermodynamic-beginning,constructive,3,80,strong-probability,slightly-overstated,stable,stable,implicit,False,False,False,False,"The second law of thermodynamics supports a temporal beginning, while eternal fluctuation cosmologies face unitarity, generalized-second-law, and Boltzmann-brain problems."
33,craig-carroll-god-cosmology-2014,William Lane Craig vs Sean Carroll: God and Cosmology,theist,pro,William Lane Craig,pro-fine-tuning-design,constructive,3,76,strong-probability,slightly-overstated,stable,partly-unstable,implicit,False,False,True,False,Cosmic fine-tuning is better explained by design because physical necessity lacks support and chance-based multiverse accounts make ordinary embodied observers comparatively improbable.
33,craig-carroll-god-cosmology-2014,William Lane Craig vs Sean Carroll: God and Cosmology,non_theist,con,Sean Carroll,con-causation-models-not-transcendent-causes,reply,3,83,necessity,slightly-overstated,stable,stable,explicit,False,False,False,False,"Modern physics does not require a transcendent cause, because a complete mathematical cosmological model can describe a universe with a beginning without positing anything external."
33,craig-carroll-god-cosmology-2014,William Lane Craig vs Sean Carroll: God and Cosmology,non_theist,con,Sean Carroll,con-beginning-models-and-theorem-limits,reply,3,87,necessity,matched,stable,stable,explicit,False,False,False,False,"Whether the universe is eternal must be decided through viable cosmological models, and neither abstract beginning principles nor the Borde-Guth-Vilenkin result establishes a universally finite past."
33,craig-carroll-god-cosmology-2014,William Lane Craig vs Sean Carroll: God and Cosmology,non_theist,con,Sean Carroll,con-low-entropy-open-naturalistic-problem,reply,2,73,possibility,matched,stable,stable,explicit,False,False,False,False,"The early universe's unexplained low entropy is an open cosmological problem rather than evidence for God, and a naturalistic boundary principle or non-equilibrium eternal model may explain it."
33,craig-carroll-god-cosmology-2014,William Lane Craig vs Sean Carroll: God and Cosmology,non_theist,con,Sean Carroll,con-eternal-model-technical-coherence,reply,3,88,certainty,matched,stable,stable,explicit,False,False,False,False,"Carroll's eternal model remains coherent because its evolution is unitary, a cited baby-universe statement concerns black holes rather than cosmology, and its thermodynamic minimum is not a temporal beginning."
33,craig-carroll-god-cosmology-2014,William Lane Craig vs Sean Carroll: God and Cosmology,non_theist,con,Sean Carroll,con-parameter-sensitivity-not-life-impossibility,reply,3,81,plausibility,matched,stable,stable,explicit,False,False,False,False,Sensitivity of familiar local conditions to changes in physical parameters does not establish that every form of life or information processing would be impossible under different conditions.
33,craig-carroll-god-cosmology-2014,William Lane Craig vs Sean Carroll: God and Cosmology,non_theist,con,Sean Carroll,con-rigorous-measures-can-remove-tuning,reply,3,85,certainty,slightly-overstated,stable,stable,explicit,False,False,False,False,"Alleged fine-tuning can disappear under rigorous physical analysis, as the supposedly improbable early expansion rate is generic rather than exceptional under the relevant general-relativistic measure."
33,craig-carroll-god-cosmology-2014,William Lane Craig vs Sean Carroll: God and Cosmology,non_theist,con,Sean Carroll,con-multiverse-predictions-and-observer-tests,reply,3,81,possibility,matched,stable,stable,explicit,False,False,False,False,"A multiverse can follow from a simple physical theory, generate probabilistic predictions, and avoid domination by Boltzmann brains in viable models whose observer ratios are empirically discriminating."
33,craig-carroll-god-cosmology-2014,William Lane Craig vs Sean Carroll: God and Cosmology,non_theist,con,Sean Carroll,con-theism-lacks-distinctive-expectations,reply,3,86,strong-probability,slightly-overstated,stable,stable,explicit,False,False,False,False,Theism lacks predictive force when flexible post hoc explanations can accommodate observations that repeatedly resemble naturalistic expectations rather than distinctive expectations generated by divine design.
33,craig-carroll-god-cosmology-2014,William Lane Craig vs Sean Carroll: God and Cosmology,theist,pro,William Lane Craig,pro-low-entropy-discoverable-order,reply,3,75,strong-probability,slightly-overstated,stable,partly-unstable,implicit,False,False,True,False,"Low initial entropy is genuine fine-tuning that multiverse models do not adequately explain, whereas theism can connect it to an orderly and scientifically discoverable creation."
33,craig-carroll-god-cosmology-2014,William Lane Craig vs Sean Carroll: God and Cosmology,non_theist,con,Sean Carroll,con-causal-language-does-not-scale-to-cosmos,reply,3,82,necessity,slightly-overstated,stable,stable,explicit,False,False,False,False,"Causal language grounded in laws, temporal order, and the thermodynamic arrow within the universe does not justify demanding an external cause for the universe or total reality as a whole."
33,craig-carroll-god-cosmology-2014,William Lane Craig vs Sean Carroll: God and Cosmology,theist,pro,William Lane Craig,pro-theism-not-scientific-competitor,reply,3,78,necessity,slightly-overstated,stable,stable,explicit,False,False,False,False,God is not proposed as a scientific theory competing with cosmological models; those models instead support neutral premises from which philosophical arguments infer a creator and designer.
33,craig-carroll-god-cosmology-2014,William Lane Craig vs Sean Carroll: God and Cosmology,theist,pro,William Lane Craig,pro-causal-principle,reply,3,72,necessity,slightly-overstated,partly-unstable,partly-unstable,implicit,False,False,True,False,"Whatever begins to exist requires a cause because being cannot arise from nonbeing, uncaused emergence would not discriminate among possible objects, and experience supports causation."
33,craig-carroll-god-cosmology-2014,William Lane Craig vs Sean Carroll: God and Cosmology,theist,pro,William Lane Craig,pro-multiverse-boltzmann-brains,reply,3,78,strong-probability,slightly-overstated,stable,stable,explicit,False,False,False,False,A multiverse does not resolve observer typicality because de Sitter descendants and regions unsuitable for ordinary life can still produce Boltzmann brains without ordinary observers.
33,craig-carroll-god-cosmology-2014,William Lane Craig vs Sean Carroll: God and Cosmology,theist,pro,William Lane Craig,pro-simultaneous-divine-causation,reply,2,76,possibility,matched,stable,stable,explicit,False,False,False,False,"A cause need not temporally precede its effect: creation can coincide with the universe's first moment, with God timeless without creation and temporal from creation onward."
33,craig-carroll-god-cosmology-2014,William Lane Craig vs Sean Carroll: God and Cosmology,non_theist,con,Sean Carroll,con-parsimony-favors-self-contained-model,reply,3,82,probability,matched,stable,stable,explicit,False,False,False,False,"Although an invisible creator remains logically conceivable, a naturalistic model that fits the observations with fewer additions and greater self-containment is explanatorily preferable by ordinary scientific and philosophical standards."
33,craig-carroll-god-cosmology-2014,William Lane Craig vs Sean Carroll: God and Cosmology,theist,pro,William Lane Craig,pro-conceptual-fine-tuning-probability,reply,2,72,necessity,slightly-overstated,stable,stable,implicit,False,False,False,False,Fine-tuning probabilities can be assessed across a conceptual space of possible constants and quantities without requiring multiple universes to exist in actuality.
36,carroll-halvorson-metaphysics-worldview-2016,Sean Carroll vs Hans Halvorson: Metaphysics,non_theist,pro,Sean Carroll,pro-integrated-revisable-naturalism,constructive,3,74,plausibility,matched,stable,stable,explicit,False,False,False,False,"Naturalism coherently integrates empirical science by treating the rule-governed natural world as reality while acknowledging unresolved questions about value, meaning, and purpose."
36,carroll-halvorson-metaphysics-worldview-2016,Sean Carroll vs Hans Halvorson: Metaphysics,theist,con,Hans Halvorson,con-integration-science-corrects-interpretation,constructive,3,81,probability,matched,stable,stable,explicit,False,False,False,False,"Established scientific findings may require correction of a religious interpretation, while metaphysical glosses attached to science do not inherit the authority of the empirical findings themselves."
36,carroll-halvorson-metaphysics-worldview-2016,Sean Carroll vs Hans Halvorson: Metaphysics,theist,con,Hans Halvorson,con-cosmology-no-causal-gap,reply,3,74,possibility,matched,stable,stable,explicit,False,False,False,False,Even a self-contained physical account of cosmic origins would remain compatible with divine activity because theism need not locate God only in an initial causal gap outside natural mechanisms.
36,carroll-halvorson-metaphysics-worldview-2016,Sean Carroll vs Hans Halvorson: Metaphysics,non_theist,pro,Sean Carroll,pro-self-contained-cosmology,reply,3,80,plausibility,matched,stable,stable,explicit,False,False,False,False,Plausible eternal and finite self-contained cosmological models remove the need to invoke something outside nature as a mechanism for the universe's origin.
36,carroll-halvorson-metaphysics-worldview-2016,Sean Carroll vs Hans Halvorson: Metaphysics,theist,con,Hans Halvorson,con-revelation-discovery-empiricism,reply,2,73,plausibility,matched,stable,stable,explicit,False,False,False,False,"Divine freedom and the value of human discovery can explain why revelation does not provide detailed scientific results, while also motivating empiricism because the structure of nature cannot be deduced from God's essence."
36,carroll-halvorson-metaphysics-worldview-2016,Sean Carroll vs Hans Halvorson: Metaphysics,non_theist,pro,Sean Carroll,pro-environmental-selection,reply,3,76,strong-probability,slightly-overstated,stable,partly-unstable,explicit,False,False,True,False,"If life requires rare conditions, environmental selection across a multiverse provides a naturalistic explanation, and such multiverses can follow from compact physical theories rather than ad hoc multiplication."
36,carroll-halvorson-metaphysics-worldview-2016,Sean Carroll vs Hans Halvorson: Metaphysics,theist,con,Hans Halvorson,con-fine-tuning-probability-caution,reply,3,84,probability,matched,stable,stable,explicit,False,False,False,False,Theistic belief in divine purpose does not validate common fine-tuning arguments when their probability premises are underdeveloped and their possibility measures wrongly constrain the creator's choice.
36,carroll-halvorson-metaphysics-worldview-2016,Sean Carroll vs Hans Halvorson: Metaphysics,theist,con,Hans Halvorson,con-quantum-metaphysical-restraint,reply,2,83,necessity,matched,stable,stable,explicit,False,False,False,False,"Quantum mechanics neither overturns logic nor requires immaterial minds, since self-contained physical models can reproduce its predictions without invoking souls, spirits, or mental causes."
36,carroll-halvorson-metaphysics-worldview-2016,Sean Carroll vs Hans Halvorson: Metaphysics,non_theist,pro,Sean Carroll,pro-quantum-compatible-materialism,reply,2,82,strong-probability,matched,stable,stable,explicit,False,False,False,False,Quantum mechanics revises the scientific description of matter but has no foundational implication that undermines materialism in the relevant metaphysical sense.
36,carroll-halvorson-metaphysics-worldview-2016,Sean Carroll vs Hans Halvorson: Metaphysics,non_theist,pro,Sean Carroll,pro-emergent-compatibilist-agency,constructive,3,79,plausibility,matched,stable,stable,explicit,False,False,False,False,Physical determinism is orthogonal to free will because choice can function legitimately as an emergent macroscopic concept even though it is absent from fundamental physical laws.
36,carroll-halvorson-metaphysics-worldview-2016,Sean Carroll vs Hans Halvorson: Metaphysics,theist,con,Hans Halvorson,con-personhood-reduction-underdetermined,reply,3,80,possibility,matched,partly-unstable,stable,explicit,False,False,True,False,"Although science physically explains much mental activity, current evidence does not require reducing persons to matter, so a theist may remain open but uncommitted concerning souls and substance dualism."
36,carroll-halvorson-metaphysics-worldview-2016,Sean Carroll vs Hans Halvorson: Metaphysics,theist,con,Hans Halvorson,con-physics-neutral-on-agency,reply,3,84,probability,matched,stable,stable,explicit,False,False,False,False,Physics should remain methodologically neutral about free will because deterministic and indeterministic interpretations of quantum mechanics underdetermine metaphysical conclusions about agency.
36,carroll-halvorson-metaphysics-worldview-2016,Sean Carroll vs Hans Halvorson: Metaphysics,non_theist,pro,Sean Carroll,pro-revisable-empirical-equilibrium,constructive,3,84,probability,matched,stable,stable,explicit,False,False,False,False,"Knowledge is best pursued through a revisable equilibrium among experience, coherent provisional principles, correction of human bias, and empirically successful scientific rules."
36,carroll-halvorson-metaphysics-worldview-2016,Sean Carroll vs Hans Halvorson: Metaphysics,theist,con,Hans Halvorson,con-consciousness-modeling-openness,reply,2,75,possibility,matched,partly-unstable,stable,explicit,False,False,True,False,"Non-naturalism permits openness to consciousness-based interpretations, but a fully mathematical model of consciousness may make the modeled phenomenon effectively natural rather than establishing a non-natural entity."
36,carroll-halvorson-metaphysics-worldview-2016,Sean Carroll vs Hans Halvorson: Metaphysics,non_theist,pro,Sean Carroll,pro-consciousness-neuroscience-program,reply,3,76,probability,matched,stable,stable,explicit,False,False,False,False,Consciousness is a difficult unfinished neuroscience problem but presently gives no reason to abandon physicalism if brain states can be mapped to conscious reports and behavior.
36,carroll-halvorson-metaphysics-worldview-2016,Sean Carroll vs Hans Halvorson: Metaphysics,non_theist,pro,Sean Carroll,pro-human-constructed-morality,constructive,3,69,probability,slightly-overstated,stable,stable,explicit,True,False,False,False,"Morality is constructed from human judgments and preferences rather than discovered as an external universal fact, since moral disputes lack decisive empirical tests."
36,carroll-halvorson-metaphysics-worldview-2016,Sean Carroll vs Hans Halvorson: Metaphysics,theist,con,Hans Halvorson,con-real-moral-order-self-examination,reply,3,68,probability,slightly-overstated,partly-unstable,stable,explicit,True,False,True,False,"Christian theism may affirm a real moral order without claiming a culturally invariant rulebook, locating its moral core in self-examination, recognition of failure, and the need for help."
36,carroll-halvorson-metaphysics-worldview-2016,Sean Carroll vs Hans Halvorson: Metaphysics,non_theist,pro,Sean Carroll,pro-finite-life-meaning,reply,3,70,certainty,materially-overstated,stable,partly-unstable,missing,False,True,True,False,"Naturalism intensifies earthly meaning because finite lives, relationships, and shared experiences are the only available locus of value rather than preparation for an afterlife."
36,carroll-halvorson-metaphysics-worldview-2016,Sean Carroll vs Hans Halvorson: Metaphysics,theist,con,Hans Halvorson,con-present-life-hope-vocation,reply,3,79,plausibility,matched,stable,stable,explicit,False,False,False,False,Mature Christian theism can value present life while offering hope beyond finitude and can recognize plural worthwhile callings rather than treating scientific work as the exclusive meaningful vocation.
37,ehrman-bass-resurrection-history-2023,Bart Ehrman vs Justin Bass: Did Jesus of Nazareth Rise From the Dead?,theist,pro,Justin Bass,pro-early-pauline-bedrock-sources,constructive,3,75,strong-probability,slightly-overstated,stable,partly-unstable,implicit,False,False,True,False,"Early Pauline material transmits traditions about Jesus's crucifixion, resurrection claims, and appearances that Bass treats as bedrock sources for a cumulative historical case."
37,ehrman-bass-resurrection-history-2023,Bart Ehrman vs Justin Bass: Did Jesus of Nazareth Rise From the Dead?,theist,pro,Justin Bass,pro-multiple-appearance-testimony,constructive,3,72,probability,slightly-overstated,stable,partly-unstable,implicit,False,False,True,False,The reported appearances provide cumulative testimony for resurrection because they include multiple claims presented as early and historically accessible evidence.
37,ehrman-bass-resurrection-history-2023,Bart Ehrman vs Justin Bass: Did Jesus of Nazareth Rise From the Dead?,non_theist,con,Bart Ehrman,con-indirect-appearance-sources,reply,3,82,probability,matched,stable,stable,explicit,False,False,False,False,"Only Paul's experience is directly self-attested, while the other named appearance reports rest on indirect sources requiring ordinary historical reliability analysis."
37,ehrman-bass-resurrection-history-2023,Bart Ehrman vs Justin Bass: Did Jesus of Nazareth Rise From the Dead?,non_theist,con,Bart Ehrman,con-impartial-source-standards,reply,3,82,necessity,matched,stable,stable,explicit,False,False,False,False,Historical inquiry cannot privilege Christian appearance sources while rejecting comparable non-Christian eyewitness claims that satisfy the same proposed testimonial criteria.
37,ehrman-bass-resurrection-history-2023,Bart Ehrman vs Justin Bass: Did Jesus of Nazareth Rise From the Dead?,non_theist,con,Bart Ehrman,con-vision-and-reinforcement-pathway,reply,3,76,plausibility,matched,stable,stable,explicit,False,False,False,False,Unexpected resurrection belief could arise from initial experiences interpreted as sightings of Jesus and then spread through subsequent communal claims and social reinforcement without an actual resurrection.
37,ehrman-bass-resurrection-history-2023,Bart Ehrman vs Justin Bass: Did Jesus of Nazareth Rise From the Dead?,non_theist,con,Bart Ehrman,con-apocalyptic-embodied-inference,reply,3,70,necessity,materially-overstated,stable,partly-unstable,missing,False,True,True,False,Apocalyptic Jewish beliefs about embodied afterlife explain why followers who thought they saw Jesus alive could infer that God had bodily raised him.
